spotify_id,song_name,artist_name,genius_id,genius_title,genius_artist,lyrics,genius_url,extraction_status
75qoLt38t0tJMfArhH8n0f,Heart of Hearts,Kate Campbell,1627685.0,Heart of Hearts,Kate Campbell,"The story is told strange as it sounds
In Louisiana a turtle fell from the clouds
Some just believe, some only doubt
And some proclaim they've got it all figured out
Some keep their thoughts to themselves
Afraid to come out of their shell
In my heart of hearts
I want to believe that love never fails
And peace will prevail
And hope lives on
If I can get to the deepest part
Inside my heart of hearts
There is a man who used bowling balls
To make a rosary in his yard on the ground
Some people laugh, some only frown
Some shake their heads and wonder what it's about
Some walk around counting prayers
Looking to find faith to spare
Some like to hear themselves talk
But seldom say anything at all",https://genius.com/Kate-campbell-heart-of-hearts-lyrics,success
31Yy1JrQt97tWw0XOdfiLD,Fade to Blue,Kate Campbell,1077091.0,Fade To Blue,Kate Campbell,"Every night
It's the same routine
He has some hurting
He's got to do
Sets up a shrine
To her memory
So he can
Fade to blue
He takes her picture
From its hiding place
Tells it he loves her
A time or two
Carefully touches
Her unchanging face
Watches her
Fade to blue
Blue as the flame
In the candle he lights
Bluer than indigo ink
Bluer than beale street
On saturday night
Blue as her eyes used to be
Every morning
He wakes up from the dream
Puts on a mask
No one else sees through
Goes through the motions
Of being free
Drives home to
Fade to blue
Seems like
The right thing to do
Sit down and
Fade to blue",https://genius.com/Kate-campbell-fade-to-blue-lyrics,success
3Lg2CVWLCtZQmVZNrPhck8,Who Will Pray For Junior,Kate Campbell,1523432.0,Who Will Pray for Junior,Kate Campbell,"Thomas passed away last June
And I'll be following him soon
Junior will be left here all alone
Oh how it worries me so
Jesus sent him to us late
An angel to brighten up our day
Who will tell him stories and sing him bedtime songs
Who will pray for Junior when I'm gone
Sometimes I can't help but cry
When I look into my Junior's eyes
He reaches out and takes my hand
I know he doesn't understand
A mother's love a son will sorely miss
I've made my peace with everything but this
But that's the thing that keeps me hanging on
Who will pray for Junior when I'm gone
Suffer the children
This is my plea
Oh Lord could you keep him
In the shadow of your wings
Lord forgive my asking if it's wrong
Who will pray for Junior when I'm gone",https://genius.com/Kate-campbell-who-will-pray-for-junior-lyrics,success
58RIKzxWYD4CNGuRoP4jSL,Rosemary,Kate Campbell,1666582.0,Rosemary,Kate Campbell,"Her voice was the first I knew
She always liked popular tunes
You know she's from Kentucky too
My mother sings
Sounds like to me
Rosemary Clooney
Can't miss the start of the race
I wanna hear the song they play
I think of her on Derby Day
My mother sings
Sounds like to me
Rosemary Clooney
Smooth as silk
Rich and deep
With just a hint
Of Whiskey
Her voice was the first I knew
She really could play those St. Louis Blues
And you'd know if you heard her croon
My mother sings
Or could it be Rosemary sounds
Like my mother Sue",https://genius.com/Kate-campbell-rosemary-lyrics,success
6RraLU76rC8zfIazhQnbXh,Look Away,Kate Campbell,1114990.0,Look Away,Kate Campbell,"I can still recall the night
Lightning burned the mansion down
We all stood in out pajamas
On that hallowed southern ground
When the flames had turned to ashes
Only blackened bricks remained
And sixteen stately Doric columns
There beneath a veil of gray
And it's a long and slow surrender
Retreating from the past
It's important to remember
To fly the flag half-mast
And look away
I was taught by elders wiser
Love your neighbor, love your God
Never saw a cross on fire
Never saw an angry mob
I saw sweet magnolia blossoms
I chased lightening bugs at night
Never dreaming others saw our way of life
In black and white
Part of me hears voices crying
Part of me can feel their weight
Part of me believes that mansion
Stood for something more than hate",https://genius.com/Kate-campbell-look-away-lyrics,success
4iGKOFTplr4vOjDAbGUKLU,Ave Maria Grotto,Kate Campbell,1627576.0,Ave Maria Grotto,Kate Campbell,"Brother Joseph was a simple man
Collected rubbish for his building plans
Alabama clay, shells from the sea
Broken china plates and rosary beads
Ave Maria
Ave Maria
Well he never saw the wonders of the world
But he built them all in perfect miniature
People talk about the places they've been
But Joseph found peace within
And when time erodes all things manmade
True devotion will still remain",https://genius.com/Kate-campbell-ave-maria-grotto-lyrics,success
2z9z18lidxD3euusC3UaLx,Hollywood,Death & Desire,,,,,,not_found
2nVW5BVneWEVqhfOzyNxwo,Tired of Waiting,Death & Desire,10250297.0,Tired of Waiting,Death & Desire,"I can't expect you
To die for me again
After all I've done
To think You could forgive me

Trying to survive
Can I make it through the day?
Wouldn't be so bad if I knew You were on your way

Now who would guess the kiss could come from the enemy?
The taste of lips was sweet to foul into a fantasy

But I won't go
But don't let me go
I won't let go
So don't let me go
I can't hold on too tight so don't drop me

I'm waiting for You
I'm waiting for You
Don't expect any different
But I'm waiting for You

At times I set my sight on the way I used to be
When I'm looking back, I ignore the rеal me
True, I'll nevеr find a peace we could replace
Drifting rather fast, I just need to see Your face

Now who would guess the kiss could come from the enemy?
The taste of lips was sweet to foul into a fantasy

But I won't go
But don't let me go
I won't let go
So don't let me go
I can't hold on too tight so don't drop me

I'm waiting for You
I'm waiting for You
Don't expect any different
But I'm waiting for You
When You coming down?
When You coming
When You coming down?

When You coming down?
(When You coming down?)
When You coming down?
(When You coming down?)
When You coming down?
(When You coming down?)
When You coming down?
(When You coming down?)

'Cause I won't let go
But don't let me go
I won't let go
So don't let me go, go, go
I can't hold on too tight so don't drop me",https://genius.com/Death-and-desire-tired-of-waiting-lyrics,success
2ZkLJzOAIa8mTRbNqMchGz,America,Death & Desire,10250337.0,America,Death & Desire,"Bring us your poor
Bring us your weak
Bring us your infants
And we will deceive

America
America
In the god we trust wrong

Our passion is greed
A village with emptiness
Our lust is the seed
Growing our fear for less

Oh, America
America
In the god we trust wrong

(God)
The god we trust, oh
(To rule)
(To rule)
Oh in the god yeah
Oh we trust wrong

America
America
In the god we trust wrong

Loss brings peace
In the planting of seeds
Lost innocence
In the minds we disease

Oh, America
America
Oh, America
Amеrica
Oh, America
America
In the god wе trust wrong

I said we trust wrong
Oh, in the god yeah
I said we trust wrong
Oh in the god yeah
I said we trust wrong
(trust wrong)",https://genius.com/Death-and-desire-america-lyrics,success
6zLpXc5KrSN53HTviwOfgL,Desperate,Death & Desire,10250357.0,Desperate,Death & Desire,"I try not to talk about
The things you hate
I try not to think about
What leads me to stray
I try to stay awake
Yet the sluggard escapes
I hide in the shadows of
Abused grace

So I sit and wait for years
Take me away
And I taste the bittersweet
I'm desperate

I try to use your face
So mine I erase
I know I'm not as real
As I try to fake
I think I understand
But I can't explain
I'm rolling in with dirt
To remove the stain

So I sit and wait for years
Take me away
And I taste the bittersweet
I'm desperatе

With tools I try to write
The field of my shamе
I try to get it out
With lies to Your name
I cling to purity
But I've given it all away

So I sit and wait for years
Take me away
And I taste the bittersweet
I'm desperate
So I sit and wait for years
So I sit and wait for years
So I sit and wait for years
Take me away
And I taste the bittersweet
I'm desperate
I'm desperate",https://genius.com/Death-and-desire-desperate-lyrics,success
0C5pv62j5dcazPrml3oGnE,All I See,Death & Desire,10250418.0,All I see,Death & Desire,"Yeah I am all alone now
Yeah I know who's to blame
For pain I have the know-how
I don't feel the shame
Through crowds I gaze
They see my face

But all I see is Yours
All I see is Yours

I've begun to borrow
The memory from a day
That hasn't come upon me
It may not come my own way
They see through lives
They see my eyes

But all I see is Yours
All I see is Yours
All I see is Yours
All I see is Yours

If I forget the taste
Or I forget Your face
If I can't recall Your name
The time to take the place
Then I will cease to be
There's a part of me that diеs
While I need my eyes

'Causе all I see is Yours
All I see is Yours
All I see is Yours
All I see is Yours
All I see is Yours",https://genius.com/Death-and-desire-all-i-see-lyrics,success
4FKggErzionSD7MdrEJPf2,Give,Death & Desire,10250479.0,Give,Death & Desire,"I don't seem to know You
You don't keep me interested
The tip of Your finger
Spoke before Your voice did

You're guilty, you've done it
You don't deserve to live
You're guilty, you've done it
You don't deserve to live

Ages of Your story
Have never meant a thing to me
Touch the heart if only
An audience is there to see

You're guilty, you've done it
The damage, you own it
You're covered in blood
You don't deserve to live
You're guilty, you've done it
The damage, you own it
You're covered in blood
You don't deserve to live

I...
I...
I...
I know I don't deserve to live

Using words to make you
Everything you want to be
And the situation
Is satisfaction guaranteed

You're guilty, you've done it
The damage, you own it
You're covered in blood
You don't deserve to...
You're guilty, you've done it
The damage, you own it
You're covered in blood
You don't deserve to live
You're guilty, you've done it
The damage, you own it
You're covered in blood
You don't deserve to...
You're guilty, you've done it
The damage, you own it
You're covered in blood
You don't deserve to live

Yeah",https://genius.com/Death-and-desire-give-lyrics,success
7tPDxnbL6pqGd8wesq9HLl,Pain,Death & Desire,10250573.0,Pain,Death & Desire,"I call to You again, do you hear me?
Like the closest friends I've ever known
Help is all a face, there are no words
To express the feelings I have come to own
I've come to own

So will You wash me?
Wash me now
Bring Your rain

No doubting in my heart
Do You say?
So tell me why
Do I feel this way?
Could it be
I'm bringing in the past?
The past that's present
Once again today
Again today

So will You wash me?
Wash me now
Bring Your rain
Oh, take away my pain
Bring Your presence in the rain
It's burning in my all
I'm drowning in the flames
Bring Your rain

Like a child that's calling out to hеr father
Others, they tеnd to see who's there
When they turn around to see
The only one who's standing there
It's that stone-faced man
That is me
Use me

So will You wash me?
Wash me now
Bring Your rain
Oh, take away my pain
Bring Your presence in the rain
It's burning in my all
I'm drowning in the flames
Bring Your rain


Take away my pain

So will You wash me?
Wash me now
Bring Your rain
Oh, take away my pain
Bring Your presence in the rain
It's burning in my all
I'm drowning in the flames
Take away my pain
Bring Your presence in the rain
It's burning in my all
I'm drowning in the flames
Bring Your rain

Bring it on",https://genius.com/Death-and-desire-pain-lyrics,success
4NAm3aWUkQlQcAll13HVEt,Check,zebrahead,1183696.0,Check,Zebrahead,"Coming hardcore looking like a gangster, bitch
Trying to front like you ain't rolling filthy rich
Laguna Hills you were born and raised
But you're claiming South Central is where you spent your days
Coming out hard talking crazy shit
Knowing in your mind that you really don't fit
Standing up straight, yeah, with a gangster lean
Talking gangster slang about what you seen
Take a chance, kid
Take a chance
Take a chance, kid
Don't fall down hard again
Take a chance, kid
Take a chance
Take a chance, kid
Don't fall down hard again
About time
You better think twice before you come at me
Right through your fucking dome I can clearly see
Hey little dog, you gonna bark all day?
Cause toe to toe, in the ring, is where I play
So you better step back and check yourself
Stop fronting and just be yourself
Cause no one cares what set you're claiming
Till someone grabs their gun and starts their aiming at you
Take a chance, kid
Take a chance
Take a chance, kid
Don't fall down hard again
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no clout
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no clout
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no clout
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no, clout
Take a chance, kid
Take a chance
Take a chance, kid
Don't fall down hard again
 first
'Cause it ain't about how hard you are
Try using your brain and you will go far
Be true to the color that you were born with
Not the fucking color that you're adorned with
So keep it real and always be true
And be yourself in all that you do
Stand up tall and get some respect
And always remember, bitch, keep yourself in check
Take a chance, kid (check)
Take a chance
Take a chance, kid
Don't fall down hard again
Take a chance, kid
Take a chance
Take a chance, kid
Don't fall down hard again
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no clout
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no clout
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no clout
Tripping out cause ya
Tripping out cause ya
Tripping out cause ya got no, clout
Take a chance, kid
Take a chance
Take a chance, kid
Don't fall down hard again",https://genius.com/Zebrahead-check-lyrics,success
4VJE2QEGdEYa1I6sqbqC0r,Get Back,zebrahead,1029724.0,Get Back,Zebrahead,"Here comes the boom

I got game like Kobe
Act like you know me
If you rhyme better, well then kid you best show me
Fly by wrecking, never come in second
Fists in my pocket and use my words as my weapon
Ghetto blaster thumping, girlies are bumping
Gotta get the dough like my man Donald Trump and
Set this in motion, jaws in the ocean
If you need a rhyme, well then, kid I got the potion
Damn
Building this up like a high rise
Better yet phatter than Nell Carter's right thigh
Coming in slanging, never leave you hanging
If you talk shit, then on your door, I'm banging
Twisting up hip hop, running with my flip flops
Past all the cops just chilling in the donut shops
For no other reason, no it ain't treason
Just coming up cause this is the Zebrahead season

Get back, get back, get back (I didn't want it, didn't need it)
Get back, get back, get back (I didn't want it, didn't need it)
My time's the only thing that you have taken
So above the world, don't be mistaken, so
Get back, get back, get back (I didn't want it, didn't need it)
Get back, get back, get back (I didn't want it, didn't need it)
You've lost the only thing that you were given
Afraid to stand alone, so now you're tripping, so

Living life disco, here to San Francisco
Do my own stunts cause I like to take the risk, yo
Punk rock rhyming, rap is always climbing
Like your first time cause I'll pop out your hymen
With the bass drum booming
Jump up in the room and
Watch the walls sway cause the groove is grooving
Got your hands shaking, suckers that I'm baking
Made you look dumb cause it's your girl that I'm taking, what

Get back, get back, get back (I didn't want it, didn't need it), so
Get back, get back, get back (I didn't want it, didn't need it)
My time's the only thing that you have taken
So above the world, don't be mistaken, so
Get back, get back, get back (I didn't want it, didn't need it)
Get back, get back, get back (I didn't want it, didn't need it)
You've lost the only thing that you were given
Afraid to stand alone, so now you're tripping, so

Let me set this off like a bomb
Have your ass stepping like Jerry had Tom and I'm gone
With the freestyle form that I'm kicking
Have your ass tripping with the rhymes that I'm flipping
And this ain't no west coast thing
It's a worldwide ring with the style we bring, right?
So watch the dime drop as I harvest my crop
Cause I'm going to ride this to the top, ha-ha-ha

Get back, get back, get back (I didn't want it, didn't need it), so
Get back, get back, get back (I didn't want it, didn't need it)
My time's the only thing that you have taken
So above the world, don't be mistaken, so
Get back, get back, get back (I didn't want it, didn't need it)
Get back, get back, get back (I didn't want it, didn't need it)
You've lost the only thing that you were given
Afraid to stand alone, so now you're tripping, so
Get back, get back, get back",https://genius.com/Zebrahead-get-back-lyrics,success
1ThKFoMgBmSy6IzZCx7RkM,The Real Me,zebrahead,1316953.0,The Real Me,Zebrahead,"I know a girl who welcomes the world
I think though the world is spoiled
(And she, holds on to me)
(She holds my head up so that I can breathe)
And I've found that when I'm on the ground
She is the only one still sticking around
(Only she, knows the real me)
(And I know that she won't let me down)
And I get mine, and I get mine
And I get mine, and I get mine
And I, get mine, and I get mine
And I get, mine
No way I could ever leave today
'Cause she listens to the dumb things that I say
(And I, seem to get high)
(With just one smile as she walks on by)
And I found that when I'm on the ground
She is the only one sticking around
(Only she, knows the real me)
(And I know that she won't let me down)
There's only one girl in this world who understands the real me
There's nothing superficial, artificial, you get just what you see
I know a girl, who takes up my world
Takes all of me, and every breath that I hold
(We meet, and she makes me feel free)
(With one look she knows just what I need)
And I've found that she's got me bound
She is the only one that my mind surrounds
(Only she, knows the real me)
(And I know that she won't let me down)
And I get mine, And I get mine
And I get mine, And I get mine
And I, get mine, And I get mine
There's only one girl in this world who understands the real me
There's nothing, superficial, artificial, you get just what you see
There's only one girl in this world who understands the real me
There's nothing, superficial, artificial, you get just what you see
(Oh, yeah)
I know a girl who wakes up my world
Brings in the warmth, when I'm feeling cold
And she's got places to be
But she says, that she would rather stay here with me
And I've found that when I'm on the ground
She is the only one sticking around
Only she, knows the real me
And I know that she won't let me down
And I get mine, And I get mine
And I get mine, And I get mine
And I, get mine, And I get mine
There's only one girl in this world who understands the real me
There's nothing, superficial, artificial, you get just what you see
There's only one girl in this world who understands the real me
There's nothing, superficial, artificial, you get just what you see",https://genius.com/Zebrahead-the-real-me-lyrics,success
0Sfxy4ROJxdTK92CIQqcDJ,Someday,zebrahead,1444892.0,Someday,Zebrahead,"(Oh, come on)
Late out the door
Grab my clothes off the floor
Backpack and books
'Cause school is a chore
Coming straight down the block
Punk rock ain't no shock
Blue hair everywhere
'Cause we've got the stock
Slide by all the narcs
As the late alarm barks
Take a nap in the class
On a film about, sharks
Try to make my way through
But is all I can do
'Cause I keep coming back and
All I think about is you
Didn't want to go, didn't want to stay, didn't want to lie, by my side
I don't really care 'cause I'll still be there swallowing my pride
Someday I'm going to be there
Someday I'm going to be there
Step out in the hall
With the girls dressed like dolls
And the burn-outs are baked
'Cause they step out the stalls
See the games that they play
'Cause they practice all day
And the more than I see
Is the less I have to say
It's a quarter by ten
By your locker again
'Cause I know you'll be coming round the corner with your friend
Try to make my way through
But is all I can do
'Cause I keep coming back and
All I think about is you
Didn't want to go, didn't want to stay, didn't want to lie, by my side
I don't really care 'cause I'll still be there swallowing my pride
Someday I'm going to be there
Someday I'm going to be there
Listen when I say today is the day
Today is the day and I'm on my way
Listen when I say today is the day
Today is the day and I'm on my way
Listen when I say today is the day (I see you when you're wandering by)
Today is the day and I'm on my way (And you still catch my eye, blow my mind)
Listen when I say today is the day
Today is the day and I'm on my way ('Cause my face you won't recognize)
Yeah, I know that's crazy
How you seem to phase me
When nothing else matters but
That all escapes me
This is a new trip
Got to get a better grip
A day in the life
And you know I'm gonna take it
And then you turn and walk away
Before I have a chance to say
I know that you can make this
All okay
Try to make my way through
But is all I can do
'Cause I keep coming back and
All I think about is you
Didn't want to go, didn't want to stay, didn't want to lie, by my side
I don't really care 'cause I'll still be there swallowing my pride
Someday I'm going to be there
Someday I'm going to be there
Listen when I say today is the day
Today is the day and I'm on my way
Listen when I say today is the day
Today is the day and I'm on my way
Listen when I say today is the day
Today is the day and I'm on my way
Listen when I say today is the day (I see you when you're wandering by)
Today is the day and I'm on my way (And you still catch my eye, blow my mind)
Listen when I say today is the day
Today is the day and I'm on my way ('Cause my face you won't recognize)",https://genius.com/Zebrahead-someday-lyrics,success
399Y2XppdMAIHU0eWjw0u3,Waste of Mind,zebrahead,1408629.0,Waste Of Mind,Zebrahead,"Let down, but I'm ready for another round
Bear all the times that I miss and hit the ground
Time is the key and it's holding
I won't get burned 'cause regret is scolding
So I find that this is just a waste of my mind
To think of the days gone by and all the things I want to try
And everyone says get your head out of the clouds
And all I want to do is play loud (loud, loud, loud...)
Break it, break it down
There's funk in the sound
I'm gonna live my life fly and keep my feet off the ground
And I'm not the only one when I see
You got your feet bound to the ground when you should be living free
So you get the feeling that I waste another day
Now I got the feeling that I'm not the only one
If you think about it, it's a waste of mind, 'cause
Try to live without it and you'll stop
Check out the rhythm
I think about the time when everyone will hear me
Hear my rhymes loud and understand clearly
That I can spend each and every day
Doing things my way and I'll be okay
But I find that this is just a waste of my mind
To think of the days gone by and all the things I want to try
And everyone says get your head out of the clouds
And all I want to do is play loud
So you get the feeling that I waste another day
Now I got the feeling that I'm not the only one
If you think about it, it's a waste of mind, 'cause
Try to live without it and you'll stop
Check out the lead
So you get the feeling that I waste another day
Now I got the feeling that I'm not the only one
If you think about it, it's a waste of mind, 'cause
Try to live without it and you'll stop",https://genius.com/Zebrahead-waste-of-mind-lyrics,success
2GtvF6M8PbpuWRvfdq5BK3,Feel This Way,zebrahead,1191321.0,Feel This Way,Zebrahead,"(Stick it up, man) I'm up and I'm alright
(Stick it up, man) I'll Push on with all my might
(Stick it up, man) I Got to find a way to get away today
Stick it up, man, again, again, rewind
Because I am the man (what?)
I am the man (what?)
Who's the man?
Try to front like you want to try and understand
But you don't know shit
Through the times that we shared
I know that you care (and I know you care)
Man, I know that you care (and I know you care)
Yeah, I know you care (and I know that, and I know that)
And I know you (and I know you care)
Shit, come on
And I'll go where you want to go 'cause I feel this way
And I care what you got to say 'cause I feel this way (so I stepped up and I said I just don't understand)
And I'll go where you want to go 'cause I feel this way (He said just come and check it out man)
And I care what you got to say 'cause I feel this way (And I said damn man I just don't understand and he said just come just check it out man)
I said ""damn, man, I just don't understand""
He said ""just come, just check it out, man""
I said ""damn, man, I just don't understand""
He said ""check it out, check it out, check it out, check it out"", yeah
(Stick it up, man) I'm up and I feel fine
(Stick it up, man) I won't drop till I get mine
(Stick it up, man) I got to find a way to get away today
Stick it up, man, again, again, rewind
Because I am the man (what?)
I am the man (what?
Who's the man?
Try to front like you want to try to understand
But you don't know shit, man
I know that you care (and I know you care)
And I know that you care (and I know you care)
Yeah, I know you care (and I know that, and I know that)
And I know you (and I know you care)
Shit, come on
And I'll go where you want to go, 'cause I feel this way
And I care what you got to say, 'cause I feel this way (so I stepped up and I said I just don't understand)
And I'll go where you want to go, 'cause I feel this way (He said just come and check it out man)
And I care what you got to say, 'cause I feel this way (And I said damn man I just don't understand and he said just come just check it out man)
I said ""damn, man, I just don't understand""
He said ""just come, just check it out, man""
I said ""damn, man, I just don't understand""
He said ""check it out, check it out, check it out, check it out"", man, yeah, come on
Here we go
Hip hop nation, vibe affiliation
All that I need is mind emancipation
Got to find a way to get away
Got to find something to make me want to stay
'Cause, all that I see is shaded
Now I can't even see straight cause I'm faded
Stressed cause of strain and you know that I'm leaving today (so)
And I care what you say, but I feel this way (this way)
And I'll go where you want to go, 'cause I feel this way (come check it out, man)
And I care what you gotta say, 'cause I feel this way (come check it out, man)
Yeah, I can, yeah, I'll go, 'cause I feel the way
I don't care what you gotta say, ('cause I feel this way)",https://genius.com/Zebrahead-feel-this-way-lyrics,success
