id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,cluster
2SBRczGej25SHyMlK2dVoK,Raining in September,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],9,1,False,0.313,0.892,9,-6.954,0,0.0482,2.92e-05,0.748,0.123,0.14,109.222,36653,5.0,2001,2001,4
0yuEk58hIetzfjofRMXUtK,Today,Small Planes,1iyTLD4EXY7G9gHYb7MZRQ,['The Innocence Mission'],['4VcTmgGKGuJn56Ac2zNhiH'],4,1,False,0.424,0.418,10,-12.986,1,0.0329,0.0714,0.0675,0.103,0.5870000000000001,115.154,220467,4.0,2001,2001-09-25,1
3YpLIrG8hG6fACaFA7NAxM,Dance On Your Knees,Big Bam Boom,3RZ6xnejkUMgzmkdlsywFu,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],1,1,False,0.561,0.8140000000000001,9,-10.302,0,0.0593,0.000648,0.508,0.623,0.86,117.043,86773,4.0,1984,1984-10-12,4
7g1j26mxXHUkZFLQ9m3Rtz,Mama He's Crazy,Greatest Hits,5bssaJTxjs8S0dpc9GzFDj,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],3,1,False,0.728,0.3979999999999999,7,-11.036,1,0.027,0.34,0.0,0.1369999999999999,0.425,95.959,194760,4.0,1988,1988-08-02,2
7o2Razxnl33Jrgz4PpMYNa,Ashes In the Fall,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],11,1,True,0.456,0.7040000000000001,7,-6.687,1,0.0982,0.0052,4.12e-06,0.0595,0.6559999999999999,140.629,277267,4.0,1999,1999-11-02,1
79DGZVxH9wGZ7fT8lk0Dgc,Whole New You,Whole New You,4qye8JvPSQlrkc3rOTfZmS,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],2,1,False,0.629,0.7809999999999999,5,-7.255,1,0.024,0.0817,0.000309,0.083,0.674,105.976,240600,4.0,2001,2001-03-20,1
2GqczyjNgDuRm1ckhrhQCR,Jag Off,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],10,1,False,0.6459999999999999,0.8959999999999999,6,-6.53,0,0.0576,0.00504,2.54e-05,0.122,0.8540000000000001,100.953,205133,4.0,1998,1998-10-01,6
75qoLt38t0tJMfArhH8n0f,Heart of Hearts,Rosaryville,747XdfKqkymjuvap8Lm1Hv,['Kate Campbell'],['1NZA6DefBtQo2PgcmBtnTg'],5,1,False,0.602,0.685,2,-6.69,1,0.0274,0.525,1.16e-06,0.111,0.5489999999999999,98.007,230707,4.0,1999,1999-07-20,1
0AqhwhQv1xnqCH9wzlQ7PE,Stronger,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],3,1,False,0.645,0.513,0,-8.404,1,0.0391,0.296,3.75e-06,0.109,0.6829999999999999,75.008,318720,4.0,2003,2003-12-01,1
1FYRJw62VqtqVkKUEa0x7p,Elephant Stone,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],6,1,False,0.3779999999999999,0.938,8,-8.93,1,0.0397,0.0118,0.4320000000000001,0.114,0.936,131.52700000000002,183133,4.0,1995,1995-05-15,1
4gU6GkRXVQn0Sy1xaupvgy,Served Faithfully,Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],12,1,False,0.365,0.316,2,-15.91,1,0.0472,0.857,0.0037799999999999,0.131,0.517,135.583,173427,4.0,1992,1992-06-19,2
3GAC8yoU6lic9ryfN34F7w,Shake 'Em On Down,El Rauncho Grundge,4QJ2Ud0wIsaG4oWGURJbyX,['Too Slim and the Taildraggers'],['7CSwswyyJWwaxmOeCkzZQe'],3,1,False,0.534,0.968,8,-5.152,1,0.0429,0.00615,0.171,0.165,0.6990000000000001,125.566,318027,4.0,1992,1992,1
4AbT1kY5eCTrQ4NaXJzgVx,2000,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],13,1,False,0.767,0.627,3,-8.277999999999999,0,0.0271,0.2339999999999999,0.00262,0.121,0.695,120.202,321467,4.0,1997,1997-01-01,6
1VenrYcyiwYY5HUjPkllL5,Good Love Charm,El Rauncho Grundge,4QJ2Ud0wIsaG4oWGURJbyX,['Too Slim and the Taildraggers'],['7CSwswyyJWwaxmOeCkzZQe'],8,1,False,0.5479999999999999,0.948,5,-5.242999999999999,0,0.0876,0.129,0.0703,0.108,0.636,160.28799999999995,196560,4.0,1992,1992,6
7eTTBAIXL8BEw9Uj6iyzFn,Tell Me,The Jesus Experience,1XC4UMt4DU5SyArX2xWozu,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],6,1,False,0.5,0.975,1,-5.996,1,0.0744,0.000306,0.0011099999999999,0.362,0.341,132.333,172813,4.0,1997,1997-01-01,1
4rzuyxdHBK0GrehWSHLjSY,Lincoln's Train,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],14,1,False,0.716,0.477,1,-9.142,1,0.0329,0.467,7.92e-05,0.106,0.268,124.139,291373,4.0,1997,1997-01-01,2
3t0IiJTBSpBW95lX9RJC5c,Windy Nights,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],5,1,False,0.537,0.368,0,-11.645,1,0.0279,0.695,0.00129,0.0933,0.143,161.791,189867,3.0,1998,1998-10-08,0
7qCU1BGUeMw09K9DdxXZOV,Letter to a John,Out Of Range,53uQL3mss1tsv4NAIs4gwc,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],3,1,False,0.521,0.425,9,-11.943,1,0.104,0.3989999999999999,5.37e-06,0.0947,0.4579999999999999,163.332,228000,4.0,1994,1994-03-01,2
2RYcVsvcIN3tdh437Irtr3,Migration,Small Planes,1iyTLD4EXY7G9gHYb7MZRQ,['The Innocence Mission'],['4VcTmgGKGuJn56Ac2zNhiH'],3,1,False,0.476,0.2289999999999999,0,-13.528,1,0.0359,0.504,0.000705,0.111,0.105,114.419,254587,3.0,2001,2001-09-25,0
77cbZsYtKRkCQXQG2w3iJO,Hell Yeah,Out Of Range,53uQL3mss1tsv4NAIs4gwc,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],4,1,False,0.498,0.239,0,-15.727,0,0.0427,0.8290000000000001,8.809999999999999e-05,0.113,0.488,127.107,301507,4.0,1994,1994-03-01,2
6wKGpFOLlLsnEVsXsy27IQ,Why Not Me,Greatest Hits,5bssaJTxjs8S0dpc9GzFDj,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],1,1,False,0.732,0.667,10,-9.278,1,0.0278,0.502,4.07e-06,0.0524,0.727,125.6,211267,4.0,1988,1988-08-02,1
6cLle3Qqu6kJY3xJkgtiwT,The House Is On Fire,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],4,1,False,0.8029999999999999,0.569,8,-7.233,0,0.0358,0.0327,0.000159,0.048,0.812,116.217,216067,4.0,1997,1997-01-01,6
5fSU4DYw2UNcMZ5QD5EUm0,Cloud Blood,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],10,1,False,0.682,0.415,5,-8.525,0,0.0409,0.138,0.106,0.158,0.632,128.918,291107,4.0,1999,1999-11-16,6
3fN4kJXa8dFSzcm05NRSSs,Can't You Feel It,Still Alive And Well,028UyLRMn9HnuTvRaWAVTF,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],2,1,False,0.563,0.8059999999999999,9,-9.789,1,0.0535,0.0567,0.0011099999999999,0.182,0.887,134.834,181200,4.0,1973,1973,1
1ThKFoMgBmSy6IzZCx7RkM,The Real Me,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],3,1,False,0.615,0.894,7,-6.06,1,0.0422,0.0005009999999999,0.0004769999999999,0.106,0.696,132.773,237467,4.0,1998,1998-10-01,1
5BjLqckaqa6trwuWbYFgl3,"Both Hands (Live in Austin, Texas)",More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],6,1,False,0.4039999999999999,0.359,7,-15.267,1,0.0907,0.594,2.24e-06,0.411,0.351,149.841,185293,4.0,1996,1996-11-01,2
77EpPdAho3gSUjFwPDAId1,Curious,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],10,1,False,0.805,0.601,2,-5.084,1,0.275,0.0198,4.86e-05,0.0678,0.805,91.909,201280,4.0,2003,2003,1
0uRaYiZS0Vuy8NKKlv2BIA,Set The Prairie On Fire,Fat City,6A9VRoIhp6OkoPp0goFZcs,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],8,1,False,0.674,0.245,6,-17.227999999999998,0,0.0323,0.69,0.11,0.0654,0.529,86.387,418467,4.0,1992,1992-10-27,2
0Sfxy4ROJxdTK92CIQqcDJ,Someday,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],4,1,False,0.5720000000000001,0.969,9,-6.154,1,0.0723,0.000226,0.0,0.212,0.643,114.067,181600,4.0,1998,1998-10-01,1
5QpekXeSaCgXnDKVDJ1esl,Coal Train,Martin Rev,10hTeAJHlOaW2nCaXZYmDc,['Martin Rev'],['4zDG2kkm3SmF383uO3Hgo8'],7,1,False,0.602,0.804,11,-10.02,1,0.0283,0.0401,0.911,0.171,0.873,121.581,329253,4.0,2002,2002-10-08,4
7Jr3q2rMh7U1OdDPqICSPt,Carry You Around,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],9,1,False,0.865,0.473,8,-11.695,0,0.237,0.723,0.00372,0.1119999999999999,0.804,92.233,204000,4.0,1999,1999-11-16,6
4YrcPTas05vOff8EBgtdOg,The Wrath,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],15,1,False,0.387,0.813,7,-6.805,1,0.0947,0.00663,0.855,0.096,0.362,111.61,109653,4.0,2001,2001,4
61YM2SbJOzjGMlmbZ6XPhO,Cosmic Christ,The Jesus Experience,1XC4UMt4DU5SyArX2xWozu,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],10,1,False,0.407,0.821,11,-5.888999999999999,1,0.0482,0.000233,1.03e-05,0.156,0.429,175.576,209653,4.0,1997,1997-01-01,1
2DTPyOcY3LlSkzliezN7RW,I'm In Pieces,Ooh Yeah!,4EEyCnj2fZu1eInXpLfZZW,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],3,1,False,0.381,0.8240000000000001,5,-6.4,1,0.0408,0.119,0.0,0.0826,0.805,87.064,290467,4.0,1988,1988-07-27,1
0SjDshX9dKeY73Pf512FMU,Deportee (Plane Wreck at Los Gatos),Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",7,1,False,0.472,0.181,0,-19.187,1,0.0474,0.725,0.0,0.0872,0.358,153.903,225947,3.0,1985,1985-05-01,0
35YXTXsg724SquWeWPiqMZ,Can't Stop Loving You,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],15,1,False,0.743,0.596,5,-8.255,0,0.132,0.191,0.0,0.053,0.57,144.26,210227,4.0,1997,1997-01-01,6
0DULJRUcikqmxebWzNVfoV,Guess I'll Go Away,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],7,2,False,0.226,0.802,2,-10.228,0,0.0881,0.119,7.97e-06,0.306,0.664,189.419,205915,4.0,1973,1973,6
2jLB1wdKSKUFFW0EYrUSw4,Roger Wilco,Whole New You,4qye8JvPSQlrkc3rOTfZmS,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],8,1,False,0.596,0.462,4,-9.772,1,0.0269,0.305,0.00257,0.222,0.705,88.015,235040,4.0,2001,2001-03-20,1
1LxToQ7nGCE6NUMGxnpDUy,Song About Traveling,Small Planes,1iyTLD4EXY7G9gHYb7MZRQ,['The Innocence Mission'],['4VcTmgGKGuJn56Ac2zNhiH'],6,1,False,0.517,0.288,5,-14.786,1,0.0315,0.408,0.000341,0.122,0.217,128.178,224653,4.0,2001,2001-09-25,2
5yIBlwkGBxySQjpBsgKh0X,Lovespeak,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],1,1,False,0.804,0.695,10,-8.113,0,0.031,0.13,0.0018,0.1119999999999999,0.857,116.327,239493,4.0,1997,1997-01-01,6
2zgs5SqMLeO1YyEzExdCwj,Providence,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],12,1,False,0.431,0.276,4,-10.918,0,0.0556,0.4270000000000001,5.11e-05,0.114,0.233,136.929,438133,3.0,1999,1999-11-16,0
1ip07xbQWgehduEDY6j8r8,Big River,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",4,1,False,0.57,0.593,11,-14.75,0,0.102,0.0812,0.0016699999999999,0.317,0.767,197.177,167213,4.0,1985,1985-05-01,6
15bcqoHan070n0F55DBP3s,Evil Geniuses,This Is It,0FEp5GWCS9mIWneuRWabeM,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],7,1,False,0.306,0.931,8,-6.586,1,0.0703,0.00109,1.85e-05,0.115,0.547,192.019,278387,4.0,2003,2003-01-01,1
43Uf1GyVbg8Qbazb53DASj,Love Came Down at Christmas,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],7,1,False,0.512,0.375,0,-10.892,1,0.0253,0.7440000000000001,9.75e-06,0.084,0.146,86.86399999999998,184307,4.0,1998,1998-10-08,2
2uAzh2c3VtiPxfpTH9oUTo,More Than Human,This Is It,0FEp5GWCS9mIWneuRWabeM,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],3,1,False,0.488,0.826,8,-6.494,1,0.0315,0.00535,0.0263,0.0851,0.473,90.029,233107,4.0,2003,2003-01-01,1
2cMW6KjnjFrYcYdIsk0ER5,Superhero,Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],3,1,False,0.545,0.557,0,-11.611,1,0.0878,0.079,2.3e-05,0.37,0.2689999999999999,125.876,285662,4.0,1996,1996-05-01,1
3fBEqc3incsm1NQ7gf5qUa,All The Pretty Li'l Horses,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],9,1,False,0.315,0.0377,5,-16.71,1,0.0339,0.976,2.24e-06,0.0922,0.302,75.805,103227,4.0,1998,1998-10-08,2
7nd1L2J1cMoOduLqFVyWES,Rain Dance,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],6,1,False,0.7440000000000001,0.674,3,-8.709,0,0.0243,0.297,0.0103,0.0331,0.602,103.173,273773,4.0,1997,1997-01-01,6
39d9zQkfSb4Kgl3gl7g9XL,Kill The Messenger,Fat City,6A9VRoIhp6OkoPp0goFZcs,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],10,1,False,0.4429999999999999,0.319,5,-14.916,1,0.055,0.203,0.000139,0.0918,0.414,93.091,276467,3.0,1992,1992-10-27,0
77I36COphL65mV1toBd83q,Let It Bleed,Still Alive And Well,028UyLRMn9HnuTvRaWAVTF,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],10,1,False,0.5770000000000001,0.823,4,-9.127,1,0.0373,0.106,0.00108,0.1639999999999999,0.8540000000000001,120.767,249573,4.0,1973,1973,1
3iplGmgDwgaP4DTN7BxrHU,So In Love With You,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],8,1,False,0.765,0.58,8,-9.218,0,0.0287,0.442,0.000186,0.16,0.55,127.25,346667,4.0,1997,1997-01-01,6
3hYu7LIOw28xTBz4uFK5Ij,Nest,We Apologise For Any Inconvenience,0duwYYWvmZm8cSQRe5u0RD,['Zorras'],['7pzMfr6cKMht2pNA6mhomU'],1,1,False,0.799,0.128,4,-14.838,0,0.0675,0.866,2.42e-05,0.107,0.3,124.705,275893,4.0,2010,2010-03-01,2
1OY87CK1ZKiZgXmWbYUFga,Right On Time,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],11,1,False,0.7509999999999999,0.6659999999999999,3,-8.423,1,0.0399,0.312,3.1e-05,0.136,0.539,123.133,346960,4.0,1997,1997-01-01,1
1zHSHa8dHlnr308ck5HZI2,Oh Do Not Fly Away,Small Planes,1iyTLD4EXY7G9gHYb7MZRQ,['The Innocence Mission'],['4VcTmgGKGuJn56Ac2zNhiH'],7,1,False,0.441,0.244,6,-10.6,1,0.0304,0.392,0.0,0.11,0.26,105.629,168800,4.0,2001,2001-09-25,2
7bcajrrXiOKemdiCuO0SzW,"Rock and Roll, Hoochie Koo",Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],8,1,False,0.561,0.657,9,-11.87,0,0.034,0.2239999999999999,3.72e-06,0.251,0.901,94.507,211023,4.0,1973,1973,6
1oIwjU5cRePn7WgKRBe3Bm,When I'm Gone,Swing Set,16707paUqnfatdD8OwN3Dc,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],5,1,False,0.4639999999999999,0.176,8,-11.523,1,0.0596,0.932,1.19e-06,0.109,0.2339999999999999,104.521,260880,3.0,2000,2000-07-11,0
6WiYRSISizezL863jXH9He,Stop Whining,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],11,1,False,0.507,0.946,0,-4.638999999999999,1,0.0435,0.00079,0.000648,0.0761,0.7,119.49,159707,4.0,2001,2001,1
3Q3R4fUAI7Lz1PEowFjK11,Against the Wind,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",9,1,False,0.72,0.424,4,-17.83,1,0.0357,0.51,2.58e-05,0.0712,0.5820000000000001,110.811,228160,4.0,1985,1985-05-01,2
5RQbSWsMs3gf62tp1mml5i,Eve Of Destruction,Psychosis,4Gc1EWUBmRkqmf7MwC4aUd,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],6,1,False,0.723,0.975,11,-14.004,1,0.0768,0.00129,0.88,0.2339999999999999,0.917,159.982,182000,4.0,2007,2007-09-14,4
68S3zGW6YR6HD1GJpdsekw,Girls Can Keep a Secret,Sessions,4FZtQN0bujuzJih6UZDXgp,['Carter The Unstoppable Sex Machine'],['5RFBPz01PqvSQ1QhEgaxOp'],11,1,False,0.457,0.38,0,-9.849,1,0.0307,0.8029999999999999,2.23e-05,0.114,0.159,107.861,246133,4.0,1998,1998-01-01,2
53tkbrY00vkneZH6vFCvW7,Alternative Alf Garnett,Sessions,4FZtQN0bujuzJih6UZDXgp,['Carter The Unstoppable Sex Machine'],['5RFBPz01PqvSQ1QhEgaxOp'],5,1,False,0.45,0.955,9,-3.234,1,0.0814,0.0254,0.0021,0.382,0.271,128.938,177533,4.0,1998,1998-01-01,1
4zlKfOF2bs4xUPx98Oje3v,Seal Lullaby,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],11,1,False,0.384,0.0714,2,-15.986,1,0.035,0.973,2.05e-06,0.15,0.272,84.01100000000002,124667,4.0,1998,1998-10-08,2
42ybLwSDyPSYE1k6x3ffcy,Sugar Buddy,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],4,1,False,0.6509999999999999,0.569,4,-6.392,0,0.256,0.0662,5.610000000000002e-05,0.203,0.5920000000000001,83.662,250960,4.0,2003,2003,6
2Nvjix9YfXNgXoK6CyyiZm,Sally Cinnamon,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],3,1,False,0.319,0.596,7,-12.574000000000002,1,0.0358,0.00502,0.0,0.41,0.286,130.125,170707,4.0,1995,1995-05-15,1
2n6MzCKV3bogYC1WXJn3Kl,Coming Up,Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],9,1,False,0.626,0.153,9,-25.189,1,0.7170000000000001,0.5720000000000001,0.0,0.0859,0.316,117.411,107960,4.0,1992,1992-06-19,3
5VsnTF82gYUCL45RAIiZ2b,Adam and Eve,Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],10,1,False,0.428,0.0799,2,-15.375,0,0.0397,0.4679999999999999,8.69e-06,0.102,0.0807,98.075,400135,4.0,1996,1996-05-01,2
5zsTVjyO0mw9Swb9ms9n9L,Follow Me,The Jesus Experience,1XC4UMt4DU5SyArX2xWozu,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],5,1,False,0.488,0.7490000000000001,8,-8.187999999999999,1,0.0293,0.000171,0.000778,0.364,0.521,81.357,241747,4.0,1997,1997-01-01,1
3aNILB3pRxBsdlaiNaupow,No No,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],5,1,False,0.698,0.7909999999999999,10,-5.437,1,0.0274,0.127,0.0,0.104,0.912,105.021,194093,4.0,1999,1999-04-25,1
2qQ92xYDMvd7aV9HcDVNk8,That's Crazy,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],3,1,False,0.669,0.828,0,-6.105,0,0.201,0.0609,0.0,0.201,0.732,94.075,239907,4.0,2003,2003,6
6oRa9jJCB2ujPpRYmM7nZJ,Soft Shoulder,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],2,1,False,0.457,0.289,9,-12.623,0,0.0786,0.527,0.000182,0.0876,0.282,115.675,364733,4.0,1999,1999-11-16,2
2RgabyEQjMab6pvqtW7IAg,Back Back Back,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],7,1,False,0.447,0.495,0,-7.436,1,0.0905,0.308,6.890000000000001e-05,0.0448,0.638,75.46300000000002,286600,4.0,1999,1999-11-16,1
5qYQSHBnaiBGSii5FfOZC1,Walkin' Thru the Park,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],5,2,False,0.47,0.81,7,-9.808,1,0.124,0.688,0.778,0.0664,0.826,142.66,247227,4.0,1973,1973,4
3mYUp3B1z9aL1XnfNybbeb,Revolution,This Is It,0FEp5GWCS9mIWneuRWabeM,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],8,1,False,0.485,0.8340000000000001,5,-8.995,0,0.0553,0.0016,0.00625,0.121,0.477,89.038,286360,4.0,2003,2003-01-01,6
6Xt5cLvbICTvC63aQA0rT5,Baby Oh Baby,Martin Rev,10hTeAJHlOaW2nCaXZYmDc,['Martin Rev'],['4zDG2kkm3SmF383uO3Hgo8'],2,1,False,0.56,0.8959999999999999,11,-8.219,1,0.0356,0.0075099999999999,0.00273,0.667,0.139,143.282,287960,4.0,2002,2002-10-08,5
1A0taWkwkAt7I0RL7Ja5yV,I Left the Grounds,Small Planes,1iyTLD4EXY7G9gHYb7MZRQ,['The Innocence Mission'],['4VcTmgGKGuJn56Ac2zNhiH'],8,1,False,0.439,0.149,6,-15.917,1,0.0463,0.892,0.135,0.11,0.257,77.137,75787,5.0,2001,2001-09-25,2
2E8AVQcuYSlXm12g112Kef,Untouchable Face,Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],1,1,False,0.6809999999999999,0.335,7,-15.361,1,0.0405,0.674,6.28e-05,0.12,0.389,111.621,279067,4.0,1996,1996-05-01,2
444a3GUjcEXq9dlVKYrRtR,Broken Promises,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],2,1,False,0.662,0.436,1,-9.252,0,0.0331,0.3989999999999999,1.13e-05,0.0852,0.236,108.253,418867,4.0,1997,1997-01-01,2
2t7sfp6QKR1hquE8uUqvGy,Daydreams,Martin Rev,10hTeAJHlOaW2nCaXZYmDc,['Martin Rev'],['4zDG2kkm3SmF383uO3Hgo8'],11,1,False,0.779,0.6859999999999999,9,-9.503,1,0.0301,0.583,0.889,0.0824,0.945,113.102,324013,3.0,2002,2002-10-08,4
5zy5GyMMR1ki2yJdQcA2zK,Bootylicious Vinyl,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],14,1,False,0.746,0.895,11,-5.349,0,0.0786,0.0102,0.0122,0.115,0.957,108.285,206360,4.0,1998,1998-10-01,6
4A9zXjGTrThmJvePizHVW9,All Tore Down,Still Alive And Well,028UyLRMn9HnuTvRaWAVTF,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],4,1,False,0.529,0.7609999999999999,9,-10.236,1,0.105,0.3389999999999999,0.00411,0.181,0.7090000000000001,121.1,270707,4.0,1973,1973,1
